Model,MFG,Mileage,Listing_price (lacs),Original_price (lacs),Age,Price_per_km,Brand_BMW,Brand_BYD,Brand_Bentley,Brand_Chevrolet,Brand_Citroen,Brand_Datsun,Brand_Fiat,Brand_Force,Brand_Ford,Brand_Honda,Brand_Hyundai,Brand_Isuzu,Brand_Jaguar,Brand_Jeep,Brand_Kia,Brand_Land,Brand_Lexus,Brand_MG,Brand_Mahindra,Brand_Maruti,Brand_Mercedes-Benz,Brand_Mini,Brand_Mitsubishi,Brand_Nissan,Brand_Porsche,Brand_Renault,Brand_Rolls-Royce,Brand_Skoda,Brand_Tata,Brand_Toyota,Brand_Volkswagen,Brand_Volvo,Fuel_Diesel,Fuel_Electric,Fuel_LPG,Fuel_Petrol,Transmission_Manual,City_Bangalore,City_Chandigarh,City_Chennai,City_Coimbatore,City_Faridabad,City_Ghaziabad,City_Gurgaon,City_Hyderabad,City_Jaipur,City_Mohali,City_New Delhi,City_Noida,City_Pune,City_Zirakpur
Hyundai i20 Sportz IVT,1.4224614392175476,-0.6625975100759367,-0.17254642333418124,-0.17254642333418124,-1.4224614392175423,-0.0562186853181854,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Hyundai Grand i10 1.2 Kappa Asta,0.3106001082252629,-1.2037333781078907,-0.40159352881521154,-0.40159352881521154,-0.31060010822525735,-0.04463267510292452,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Renault Duster Petrol RXS CVT,0.03263477547719175,-0.5545075745880236,-0.20833503356559227,-0.20833503356559227,-0.03263477547718608,-0.06146909175235529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Tata Nexon XZ Plus (O) Diesel,0.8665307737214053,-1.3439847683172974,-0.03654970445481957,-0.03654970445481957,-0.8665307737213999,0.02224181605547983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Maruti Ertiga VXI,-1.3571918882631642,1.9339476915205471,-0.40069881355942627,-0.40069881355942627,1.3571918882631702,-0.08749687172402658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Hyundai i20 Sportz BSVI,0.8665307737214053,-1.3343184312767,-0.1644939860321138,-0.1644939860321138,-0.8665307737213999,0.0022576959420274744,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MG Hector 1.5 Turbo Smart,0.8665307737214053,-0.5625628554551879,0.3660721606485539,0.3660721606485539,-0.8665307737213999,-0.03184172403643827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Honda City V MT Diesel,-1.079226555515093,1.454926989286505,-0.4150142576519906,-0.4150142576519906,1.0792265555150988,-0.08658103699773806,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Tata Nexon XZ Plus,0.8665307737214053,-0.4066782534887661,-0.04460214175688703,-0.04460214175688703,-0.8665307737213999,-0.057661393042048356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Maruti Celerio ZXI AT,-0.24533055727087943,-0.03512096489741332,-0.409645966117279,-0.409645966117279,0.24533055727088518,-0.07875649247579053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Hyundai Santro Magna Corp Edition,0.5885654409733341,-1.001665165836393,-0.41590897290777595,-0.41590897290777595,-0.5885654409733286,-0.05874620116750512,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Ford Ecosport 1.5 Petrol Titanium,0.5885654409733341,-1.2284959081810258,-0.0759171757093716,-0.0759171757093716,-0.5885654409733286,-0.00614904077892277,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Maruti Swift Dzire VXI 1.2,-1.9131225537593066,1.435057296480833,-0.5975361698321866,-0.5975361698321866,1.9131225537593126,-0.090091222240719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Land Rover Range Rover Evoque 2.0 TD4 SE,0.03263477547719175,-0.5244046916436944,2.4534428523955993,2.4534428523955993,-0.03263477547718608,0.06989018145800548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Land Rover Range Rover Evoque 2.0 TD4 SE,0.03263477547719175,-0.5229129729645899,2.4534428523955993,2.4534428523955993,-0.03263477547718608,0.06969617539387239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Hyundai Grand i10 Sportz,-0.5232958900189506,-0.5721396893750389,-0.4901703391379537,-0.4901703391379537,0.5232958900189564,-0.07551748365279369,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Citroen C3 Feel Dual Tone Turbo,1.1444961064694765,1.1880883519682894,-0.36491020332801527,-0.36491020332801527,-1.1444961064694712,-0.084714821326935,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Hyundai i20 Asta,1.4224614392175476,-1.4671708968377482,-0.007024101013905509,-0.007024101013905509,-1.4224614392175423,0.0721518731411074,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Honda Amaze V CVT Petrol,0.3106001082252629,0.13860459247109858,-0.3255427320734632,-0.3255427320734632,-0.31060010822525735,-0.07752486794494852,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Kia Sonet HTE,1.1444961064694765,-0.905150967298331,0.1316567636328121,0.1316567636328121,-1.1444961064694712,-0.023923857716178953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Maruti Celerio ZXI,-0.24533055727087943,-0.511396904761903,-0.44722400686026054,-0.44722400686026054,0.24533055727088518,-0.07435658151312081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Ford Freestyle Titanium Plus,0.03263477547719175,-0.9249311569832569,-0.36938377960694163,-0.36938377960694163,-0.03263477547718608,-0.05862169611104671,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Hyundai Grand i10 1.2 Kappa Sportz BSIV,0.5885654409733341,-0.6182636309329506,-0.3228585863061074,-0.3228585863061074,-0.5885654409733286,-0.06576055127401938,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Ford Ecosport 1.5 Ti VCT AT Titanium,-0.5232958900189506,-0.22310735283816438,-0.3157008642598252,-0.3157008642598252,0.5232958900189564,-0.07297213474097052,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Tata Harrier XZ BSIV,0.3106001082252629,-0.09478971206159394,0.3284941199055724,0.3284941199055724,-0.31060010822525735,-0.05077340805056712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Toyota Innova Crysta 2.4 ZX 7 STR,0.8665307737214053,2.9184820197295274,1.2679451384801106,1.2679451384801106,-0.8665307737213999,-0.06684937670770617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Hyundai i20 Asta 1.2,-1.6351572210112353,1.613466850501733,-0.6002203155995425,-0.6002203155995425,1.6351572210112415,-0.09042907300418722,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Maruti Swift VDI,0.03263477547719175,0.2632227709234898,-0.3246480168176779,-0.3246480168176779,-0.03263477547718608,-0.07859145791225794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Ford Ecosport 1.5 Ti VCT AT Titanium,0.3106001082252629,0.5033894782593168,-0.11796879273127955,-0.11796879273127955,-0.31060010822525735,-0.07469418594904652,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Honda City i-VTEC CVT ZX,0.03263477547719175,1.0853686037251524,-0.15465211821847583,-0.15465211821847583,-0.03263477547718608,-0.07972070526789053,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Hyundai i20 Sportz 1.2,-1.079226555515093,-0.18429283280786488,-0.48122318658010094,-0.48122318658010094,1.0792265555150988,-0.08000096672364933,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Maruti Ignis Alpha,1.4224614392175476,-1.3925252941353583,-0.24501835905278851,-0.24501835905278851,-1.4224614392175423,0.0037822758974685273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Volkswagen Taigun 1.0 TSI Topline BSVI,1.1444961064694765,-1.3179990289272967,0.5611200864097439,0.5611200864097439,-1.1444961064694712,0.09484098236290403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Maruti Vitara Brezza ZDi Plus AMT,0.3106001082252629,0.4422290124160317,-0.05175986380316923,-0.05175986380316923,-0.31060010822525735,-0.07225552533088996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Hyundai i20 Sportz Diesel,-1.6351572210112353,3.2764945027146113,-0.6288512037846713,-0.6288512037846713,1.6351572210112415,-0.09247984794546792,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Nissan Magnite Turbo XV Premium,1.1444961064694765,-0.6909401649789225,-0.059812301105236686,-0.059812301105236686,-1.1444961064694712,-0.048766341776105115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Maruti Alto 800 VXI,-0.5232958900189506,-0.8874890181377335,-0.5948520240648308,-0.5948520240648308,0.5232958900189564,-0.07581942600299502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Honda Amaze 2nd Gen S,-1.079226555515093,0.8261377316703697,-0.5438532544850702,-0.5438532544850702,1.0792265555150988,-0.08752002655103278,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Maruti Ciaz Petrol,1.1444961064694765,-0.7705084393223574,-0.01418182306018771,-0.01418182306018771,-1.1444961064694712,-0.042320606340229695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Honda City VX MT,-0.8012612227670218,-0.49758358979339523,-0.25396551161064124,-0.25396551161064124,0.8012612227670277,-0.0651849506928886,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Ford Aspire 1.2 Ti-VCT Titanium,-0.24533055727087943,0.8163818915090263,-0.5232748036020088,-0.5232748036020088,0.24533055727088518,-0.08699261828361361,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Tata Tiago 1.2 Revotron XZ,-0.5232958900189506,-0.18429283280786488,-0.44543457634869,-0.44543457634869,0.5232958900189564,-0.078599076878806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Tata Tiago XE,0.8665307737214053,-1.4089938683526722,-0.3810150779321502,-0.3810150779321502,-0.8665307737213999,-0.014195364310856573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Honda City ZX MT,0.8665307737214053,-1.103042367268336,0.32223111311507546,0.32223111311507546,-0.8665307737213999,0.013935281245172392,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Nissan Magnite XV,0.8665307737214053,0.0137775734036327,-0.35238418974702146,-0.35238418974702146,-0.8665307737213999,-0.07721422256521186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Maruti Alto K10 VXI,-0.5232958900189506,-0.21305316894099993,-0.5832207257396222,-0.5832207257396222,0.5232958900189564,-0.08378549571302192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Maruti Baleno Delta,0.3106001082252629,0.2632227709234898,-0.32017444053875155,-0.32017444053875155,-0.31060010822525735,-0.07845431651439283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Honda City V MT,0.03263477547719175,-1.0736853436635592,-0.16538870128789904,-0.16538870128789904,-0.03263477547718608,-0.033161341578272004,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Toyota Innova 2.5 G (Diesel) 7 Seater BS IV,-1.3571918882631642,3.694175732863876,-0.03833913496639008,-0.03833913496639008,1.3571918882631702,-0.0859285226980412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
BMW 3 Series Petrol,-0.24533055727087943,0.790873502096339,-0.34433175244495395,-0.34433175244495395,0.24533055727088518,-0.08254129976630001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Maruti Alto 800 LXi,-1.3571918882631642,1.949730075145473,-0.6753763970855056,-0.6753763970855056,1.3571918882631702,-0.0921595250505348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Mahindra XUV300 W8 Opt,0.5885654409733341,-0.3819157234156311,0.1450774924695911,0.1450774924695911,-0.5885654409733286,-0.049857139261999216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Honda City VX MT,0.8665307737214053,-1.5411303089477502,0.22202300446712478,0.22202300446712478,-0.8665307737213999,0.17781348154355878,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Mahindra Scorpio S10 8 Seater,-0.8012612227670218,-0.4528021950466777,0.08244742456462194,0.08244742456462194,0.8012612227670277,-0.050386043751334104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Maruti Celerio VXI,1.1444961064694765,-0.8797917497535542,-0.38369922369950604,-0.38369922369950604,-1.1444961064694712,-0.06143140812193426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Hyundai Grand i10 1.2 Kappa Sportz BSIV,0.5885654409733341,-0.7187458011574307,-0.35148947449123613,-0.35148947449123613,-0.5885654409733286,-0.06465409756528034,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Maruti Baleno Alpha AMT BSVI,1.4224614392175476,-1.4500459664016285,-0.007024101013905509,-0.007024101013905509,-1.4224614392175423,0.06383254981649374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Hyundai i20 Asta 1.4 CRDi,-1.9131225537593066,2.117548426544731,-0.6190093359710332,-0.6190093359710332,1.9131225537593126,-0.09139786330978865,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Maruti Celerio X VXI,0.3106001082252629,0.3189533807748345,-0.4606447356970397,-0.4606447356970397,-0.31060010822525735,-0.08309891025227234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Fiat Punto 1.3 Active,-0.8012612227670218,0.2930571445055801,-0.5528004070429229,-0.5528004070429229,0.8012612227670277,-0.08572868808972348,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Hyundai Xcent Petrol,0.3106001082252629,-0.8064290251151941,-0.34791061346809504,-0.34791061346809504,-0.31060010822525735,-0.061682143249828285,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Hyundai i20 Sportz Petrol,-1.3571918882631642,0.1957970866279657,-0.5447479697408554,-0.5447479697408554,1.3571918882631702,-0.08499144460891286,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Renault KWID Climber 1.0 MT,-0.24533055727087943,-0.2620710447363743,-0.5313272409040762,-0.5313272409040762,0.24533055727088518,-0.08127203547496556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Renault Duster 85PS Diesel RxS,-0.24533055727087943,-0.15445845922577456,-0.1859671521709604,-0.1859671521709604,0.24533055727088518,-0.0689292230626708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Maruti Swift AMT ZXI,-1.079226555515093,0.10665197836467984,-0.4606447356970397,-0.4606447356970397,1.0792265555150988,-0.0817038741065473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Maruti Celerio VXI,-0.5232958900189506,-0.01113412853741271,-0.5322219561598616,-0.5322219561598616,0.5232958900189564,-0.0833183827810586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Hyundai Grand i10 Asta,-1.079226555515093,0.8300758689832057,-0.49911749169580644,-0.49911749169580644,1.0792265555150988,-0.08645682876481701,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Hyundai Xcent 1.2 Kappa S,-0.8012612227670218,-0.16498999310025245,-0.5286430951367205,-0.5286430951367205,0.8012612227670277,-0.08202112970177239,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Hyundai Grand i10 1.2 Kappa Sportz BSIV,-0.24533055727087943,-0.4686740817923497,-0.484802047603242,-0.484802047603242,0.24533055727088518,-0.07682809858027681,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Volvo XC60 D5 Inscription,-0.24533055727087943,-0.27379595355413583,2.520546496579495,2.520546496579495,0.24533055727088518,0.04541663432200309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Tata Tiago 1.2 Revotron XZA,-0.24533055727087943,-0.22170513727980612,-0.4338032780234814,-0.4338032780234814,0.24533055727088518,-0.07772851699947142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Maruti Dzire ZXI Plus,0.5885654409733341,-1.1455563496228147,-0.25307079635485596,-0.25307079635485596,-0.5885654409733286,-0.03477119219441187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Tata Altroz XZ Plus Turbo BSVI,1.1444961064694765,-0.46407958826070783,-0.21191389458873336,-0.21191389458873336,-1.1444961064694712,-0.06395691992079311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Hyundai i20 1.4 CRDi Magna,-2.1910878865073777,0.41239463883394134,-0.49911749169580644,-0.49911749169580644,2.191087886507384,-0.08472760883565486,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Tata Nexon XM S Diesel,1.4224614392175476,-1.3985220032253585,-0.04281271124531652,-0.04281271124531652,-1.4224614392175423,0.03744078460792964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Maruti Alto K10 VXI,-1.3571918882631642,-0.41780647483488575,-0.6682186750392234,-0.6682186750392234,1.3571918882631702,-0.08592376003952916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
